GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:10:3c:d9	-77	2437
GUEST	d8:84:66:10:3c:d8	-78	2437
KU	d8:84:66:10:48:09	-78	2437
GUEST	d8:84:66:10:48:08	-78	2437
000000
KU	d8:84:66:11:39:49	-62	2462
KU	d8:84:66:10:3d:d9	-36	2462
KU	d8:84:66:11:56:d9	-53	2437
KU	d8:84:66:0a:e5:38	-63	2412
GUEST	d8:84:66:10:3d:d8	-39	2462
GUEST	d8:84:66:0a:c9:59	-72	2462
GUEST	d8:84:66:11:39:48	-62	2462
GUEST	d8:84:66:11:56:d8	-53	2437
GUEST	d8:84:66:0a:e5:39	-62	2412
wireless	06:d0:0b:d0:76:28	-47	2412
KU	d8:84:66:0a:c9:58	-72	2462
GUEST	d8:84:66:11:38:58	-81	2462
KU	d8:84:66:11:38:59	-82	2462
KU	d8:84:66:11:31:b9	-79	2462
GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:10:3c:d9	-77	2437
GUEST	d8:84:66:10:3c:d8	-78	2437
KU	d8:84:66:10:48:09	-74	2437
GUEST	d8:84:66:10:48:08	-78	2437
000000
KU	d8:84:66:11:39:49	-55	2462
KU	d8:84:66:10:3d:d9	-33	2462
KU	d8:84:66:11:56:d9	-49	2437
KU	d8:84:66:0a:e5:38	-62	2412
GUEST	d8:84:66:10:3d:d8	-35	2462
GUEST	d8:84:66:0a:c9:59	-73	2462
GUEST	d8:84:66:11:39:48	-55	2462
GUEST	d8:84:66:11:56:d8	-49	2437
GUEST	d8:84:66:0a:e5:39	-62	2412
wireless	06:d0:0b:d0:76:28	-45	2412
GUEST	d8:84:66:11:38:58	-81	2462
KU	d8:84:66:11:38:59	-82	2462
KU	d8:84:66:11:31:b9	-78	2462
GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:10:3c:d9	-77	2437
GUEST	d8:84:66:10:3c:d8	-77	2437
KU	d8:84:66:10:48:09	-74	2437
GUEST	d8:84:66:10:48:08	-78	2437
000000
KU	d8:84:66:11:39:49	-62	2462
KU	d8:84:66:10:3d:d9	-41	2462
KU	d8:84:66:11:56:d9	-59	2437
KU	d8:84:66:0a:e5:38	-68	2412
GUEST	d8:84:66:10:3d:d8	-40	2462
GUEST	d8:84:66:0a:c9:59	-75	2462
GUEST	d8:84:66:11:39:48	-58	2462
GUEST	d8:84:66:11:56:d8	-59	2437
GUEST	d8:84:66:0a:e5:39	-68	2412
wireless	06:d0:0b:d0:76:28	-51	2412
GUEST	d8:84:66:11:38:58	-81	2462
KU	d8:84:66:11:38:59	-79	2462
KU	d8:84:66:11:31:b9	-78	2462
GUEST	d8:84:66:11:31:b8	-78	2462
GUEST	d8:84:66:10:3c:d8	-77	2437
KU	d8:84:66:10:48:09	-74	2437
GUEST	d8:84:66:10:48:08	-75	2437
000000
KU	d8:84:66:11:39:49	-63	2462
KU	d8:84:66:10:3d:d9	-44	2462
KU	d8:84:66:11:56:d9	-57	2437
KU	d8:84:66:0a:e5:38	-67	2412
GUEST	d8:84:66:10:3d:d8	-44	2462
GUEST	d8:84:66:0a:c9:59	-72	2462
GUEST	d8:84:66:11:39:48	-62	2462
GUEST	d8:84:66:11:56:d8	-58	2437
GUEST	d8:84:66:0a:e5:39	-66	2412
wireless	06:d0:0b:d0:76:28	-60	2412
GUEST	d8:84:66:11:38:58	-78	2462
KU	d8:84:66:11:38:59	-81	2462
KU	d8:84:66:11:31:b9	-81	2462
GUEST	d8:84:66:11:31:b8	-81	2462
GUEST	d8:84:66:10:3c:d8	-77	2437
KU	d8:84:66:10:48:09	-74	2437
GUEST	d8:84:66:10:48:08	-75	2437
000000
KU	d8:84:66:11:39:49	-55	2462
KU	d8:84:66:10:3d:d9	-39	2462
KU	d8:84:66:11:56:d9	-51	2437
KU	d8:84:66:0a:e5:38	-61	2412
GUEST	d8:84:66:10:3d:d8	-39	2462
GUEST	d8:84:66:0a:c9:59	-72	2462
GUEST	d8:84:66:11:39:48	-55	2462
GUEST	d8:84:66:11:56:d8	-51	2437
GUEST	d8:84:66:0a:e5:39	-61	2412
wireless	06:d0:0b:d0:76:28	-54	2412
GUEST	d8:84:66:11:38:58	-80	2462
KU	d8:84:66:11:38:59	-81	2462
KU	d8:84:66:11:31:b9	-80	2462
GUEST	d8:84:66:11:31:b8	-81	2462
KU	d8:84:66:10:48:09	-79	2437
GUEST	d8:84:66:10:48:08	-78	2437
000000
KU	d8:84:66:11:39:49	-58	2462
KU	d8:84:66:10:3d:d9	-37	2462
KU	d8:84:66:11:56:d9	-53	2437
KU	d8:84:66:0a:e5:38	-66	2412
GUEST	d8:84:66:10:3d:d8	-38	2462
GUEST	d8:84:66:0a:c9:59	-72	2462
GUEST	d8:84:66:11:39:48	-58	2462
GUEST	d8:84:66:11:56:d8	-55	2437
GUEST	d8:84:66:0a:e5:39	-65	2412
wireless	06:d0:0b:d0:76:28	-55	2412
GUEST	d8:84:66:11:38:58	-80	2462
KU	d8:84:66:11:38:59	-84	2462
KU	d8:84:66:11:31:b9	-80	2462
GUEST	d8:84:66:11:31:b8	-81	2462
KU	d8:84:66:10:48:09	-75	2437
GUEST	d8:84:66:10:48:08	-76	2437
000000
KU	d8:84:66:11:39:49	-58	2462
KU	d8:84:66:10:3d:d9	-25	2462
KU	d8:84:66:11:56:d9	-56	2437
KU	d8:84:66:0a:e5:38	-59	2412
GUEST	d8:84:66:10:3d:d8	-28	2462
GUEST	d8:84:66:0a:c9:59	-72	2462
GUEST	d8:84:66:11:39:48	-60	2462
GUEST	d8:84:66:11:56:d8	-56	2437
GUEST	d8:84:66:0a:e5:39	-59	2412
wireless	06:d0:0b:d0:76:28	-45	2412
GUEST	d8:84:66:11:38:58	-80	2462
KU	d8:84:66:11:38:59	-84	2462
KU	d8:84:66:11:31:b9	-79	2462
GUEST	d8:84:66:11:31:b8	-82	2462
KU	d8:84:66:10:48:09	-75	2437
GUEST	d8:84:66:10:48:08	-76	2437
000000
KU	d8:84:66:11:39:49	-56	2462
KU	d8:84:66:10:3d:d9	-37	2462
KU	d8:84:66:11:56:d9	-52	2437
KU	d8:84:66:0a:e5:38	-58	2412
GUEST	d8:84:66:10:3d:d8	-32	2462
GUEST	d8:84:66:0a:c9:59	-70	2462
GUEST	d8:84:66:11:39:48	-56	2462
GUEST	d8:84:66:11:56:d8	-52	2437
GUEST	d8:84:66:0a:e5:39	-58	2412
wireless	06:d0:0b:d0:76:28	-49	2412
KU	d8:84:66:11:38:59	-84	2462
KU	d8:84:66:11:31:b9	-78	2462
GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:10:48:09	-81	2437
GUEST	d8:84:66:10:48:08	-80	2437
KU	d8:84:66:11:42:d9	-73	2437
GUEST	d8:84:66:11:42:d8	-73	2437
000000
KU	d8:84:66:11:39:49	-70	2462
KU	d8:84:66:10:3d:d9	-37	2462
KU	d8:84:66:11:56:d9	-63	2437
KU	d8:84:66:0a:e5:38	-65	2412
GUEST	d8:84:66:10:3d:d8	-36	2462
GUEST	d8:84:66:0a:c9:59	-70	2462
GUEST	d8:84:66:11:39:48	-70	2462
GUEST	d8:84:66:11:56:d8	-62	2437
GUEST	d8:84:66:0a:e5:39	-65	2412
wireless	06:d0:0b:d0:76:28	-61	2412
KU	d8:84:66:11:31:b9	-78	2462
GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:10:48:09	-81	2437
GUEST	d8:84:66:10:48:08	-80	2437
KU	d8:84:66:11:42:d9	-73	2437
GUEST	d8:84:66:11:42:d8	-78	2437
000000
KU	d8:84:66:11:39:49	-64	2462
KU	d8:84:66:10:3d:d9	-39	2462
KU	d8:84:66:11:56:d9	-57	2437
KU	d8:84:66:0a:e5:38	-63	2412
GUEST	d8:84:66:10:3d:d8	-38	2462
GUEST	d8:84:66:0a:c9:59	-71	2462
GUEST	d8:84:66:11:39:48	-65	2462
GUEST	d8:84:66:11:56:d8	-58	2437
GUEST	d8:84:66:0a:e5:39	-63	2412
wireless	06:d0:0b:d0:76:28	-53	2412
KU	d8:84:66:11:31:b9	-78	2462
GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:10:48:09	-77	2437
GUEST	d8:84:66:10:48:08	-77	2437
KU	d8:84:66:11:42:d9	-73	2437
GUEST	d8:84:66:11:42:d8	-78	2437
GUEST	d8:84:66:11:38:58	-81	2462
000000
KU	d8:84:66:11:39:49	-62	2462
KU	d8:84:66:10:3d:d9	-46	2462
KU	d8:84:66:11:56:d9	-63	2437
KU	d8:84:66:0a:e5:38	-68	2412
GUEST	d8:84:66:10:3d:d8	-44	2462
GUEST	d8:84:66:0a:c9:59	-77	2462
GUEST	d8:84:66:11:39:48	-63	2462
GUEST	d8:84:66:11:56:d8	-62	2437
GUEST	d8:84:66:0a:e5:39	-69	2412
wireless	06:d0:0b:d0:76:28	-55	2412
KU	d8:84:66:10:48:09	-77	2437
GUEST	d8:84:66:10:48:08	-77	2437
GUEST	d8:84:66:11:42:d8	-78	2437
GUEST	d8:84:66:11:38:58	-79	2462
KU	d8:84:66:11:38:59	-79	2462
000000
KU	d8:84:66:11:39:49	-65	2462
KU	d8:84:66:10:3d:d9	-49	2462
KU	d8:84:66:11:56:d9	-66	2437
KU	d8:84:66:0a:e5:38	-71	2412
GUEST	d8:84:66:10:3d:d8	-49	2462
GUEST	d8:84:66:0a:c9:59	-69	2462
GUEST	d8:84:66:11:39:48	-64	2462
GUEST	d8:84:66:11:56:d8	-66	2437
GUEST	d8:84:66:0a:e5:39	-70	2412
wireless	06:d0:0b:d0:76:28	-60	2412
KU	d8:84:66:10:48:09	-77	2437
GUEST	d8:84:66:10:48:08	-77	2437
GUEST	d8:84:66:11:38:58	-83	2462
KU	d8:84:66:11:38:59	-79	2462
000000
KU	d8:84:66:11:39:49	-64	2462
KU	d8:84:66:10:3d:d9	-52	2462
KU	d8:84:66:11:56:d9	-68	2437
KU	d8:84:66:0a:e5:38	-76	2412
GUEST	d8:84:66:10:3d:d8	-53	2462
GUEST	d8:84:66:0a:c9:59	-68	2462
GUEST	d8:84:66:11:39:48	-64	2462
GUEST	d8:84:66:11:56:d8	-71	2437
GUEST	d8:84:66:0a:e5:39	-80	2412
wireless	06:d0:0b:d0:76:28	-74	2412
GUEST	d8:84:66:11:38:58	-82	2462
KU	d8:84:66:11:38:59	-73	2462
KU	d8:84:66:13:65:09	-76	2462
GUEST	d8:84:66:13:65:08	-76	2462
000000
KU	d8:84:66:11:39:49	-68	2462
KU	d8:84:66:10:3d:d9	-59	2462
KU	d8:84:66:11:56:d9	-70	2437
KU	d8:84:66:0a:e5:38	-81	2412
GUEST	d8:84:66:10:3d:d8	-59	2462
GUEST	d8:84:66:0a:c9:59	-69	2462
GUEST	d8:84:66:11:39:48	-68	2462
GUEST	d8:84:66:11:56:d8	-69	2437
GUEST	d8:84:66:0a:e5:39	-82	2412
wireless	06:d0:0b:d0:76:28	-75	2412
GUEST	d8:84:66:11:38:58	-82	2462
KU	d8:84:66:11:38:59	-71	2462
KU	d8:84:66:13:65:09	-71	2462
GUEST	d8:84:66:13:65:08	-74	2462
GUEST	d8:84:66:0b:fb:b8	-85	2462
000000
KU	d8:84:66:11:39:49	-73	2462
KU	d8:84:66:10:3d:d9	-63	2462
KU	d8:84:66:11:56:d9	-72	2437
KU	d8:84:66:0a:e5:38	-82	2412
GUEST	d8:84:66:10:3d:d8	-64	2462
GUEST	d8:84:66:0a:c9:59	-65	2462
GUEST	d8:84:66:11:39:48	-74	2462
GUEST	d8:84:66:11:56:d8	-73	2437
GUEST	d8:84:66:0a:e5:39	-79	2412
wireless	06:d0:0b:d0:76:28	-72	2412
GUEST	d8:84:66:11:38:58	-74	2462
KU	d8:84:66:11:38:59	-75	2462
KU	d8:84:66:13:65:09	-71	2462
GUEST	d8:84:66:13:65:08	-74	2462
GUEST	d8:84:66:0b:fb:b8	-85	2462
KU	d8:84:66:0a:c9:58	-67	2462
midasnetwork	f0:99:bf:0e:68:b8	-83	2462
000000
KU	d8:84:66:11:39:49	-70	2462
KU	d8:84:66:10:3d:d9	-60	2462
KU	d8:84:66:11:56:d9	-65	2437
KU	d8:84:66:0a:e5:38	-82	2412
GUEST	d8:84:66:10:3d:d8	-62	2462
GUEST	d8:84:66:0a:c9:59	-67	2462
GUEST	d8:84:66:11:39:48	-70	2462
GUEST	d8:84:66:11:56:d8	-65	2437
GUEST	d8:84:66:0a:e5:39	-79	2412
wireless	06:d0:0b:d0:76:28	-76	2412
GUEST	d8:84:66:11:38:58	-78	2462
KU	d8:84:66:11:38:59	-80	2462
KU	d8:84:66:13:65:09	-71	2462
GUEST	d8:84:66:13:65:08	-74	2462
GUEST	d8:84:66:0b:fb:b8	-85	2462
KU	d8:84:66:0a:c9:58	-65	2462
midasnetwork	f0:99:bf:0e:68:b8	-83	2462
000000
KU	d8:84:66:11:39:49	-63	2462
KU	d8:84:66:10:3d:d9	-59	2462
KU	d8:84:66:11:56:d9	-61	2437
KU	d8:84:66:0a:e5:38	-82	2412
GUEST	d8:84:66:10:3d:d8	-56	2462
GUEST	d8:84:66:0a:c9:59	-66	2462
GUEST	d8:84:66:11:39:48	-63	2462
GUEST	d8:84:66:11:56:d8	-61	2437
GUEST	d8:84:66:0a:e5:39	-79	2412
wireless	06:d0:0b:d0:76:28	-69	2412
GUEST	d8:84:66:11:38:58	-77	2462
KU	d8:84:66:11:38:59	-78	2462
KU	d8:84:66:0a:c9:58	-65	2462
midasnetwork	f0:99:bf:0e:68:b8	-83	2462
KU	d8:84:66:10:3c:d9	-80	2437
GUEST	d8:84:66:10:3c:d8	-81	2437
000000
KU	d8:84:66:11:39:49	-59	2462
KU	d8:84:66:10:3d:d9	-56	2462
KU	d8:84:66:11:56:d9	-56	2437
KU	d8:84:66:0a:e5:38	-76	2412
GUEST	d8:84:66:10:3d:d8	-59	2462
GUEST	d8:84:66:0a:c9:59	-63	2462
GUEST	d8:84:66:11:39:48	-59	2462
GUEST	d8:84:66:11:56:d8	-56	2437
GUEST	d8:84:66:0a:e5:39	-76	2412
wireless	06:d0:0b:d0:76:28	-74	2412
GUEST	d8:84:66:11:38:58	-74	2462
KU	d8:84:66:11:38:59	-80	2462
KU	d8:84:66:0a:c9:58	-65	2462
KU	d8:84:66:10:3c:d9	-80	2437
GUEST	d8:84:66:10:3c:d8	-81	2437
KU	d8:84:66:13:65:09	-81	2462
KU	d8:84:66:11:31:b9	-83	2462
000000
KU	d8:84:66:11:39:49	-56	2462
KU	d8:84:66:10:3d:d9	-42	2462
KU	d8:84:66:11:56:d9	-63	2437
KU	d8:84:66:0a:e5:38	-75	2412
GUEST	d8:84:66:10:3d:d8	-51	2462
GUEST	d8:84:66:0a:c9:59	-73	2462
GUEST	d8:84:66:11:39:48	-57	2462
GUEST	d8:84:66:11:56:d8	-63	2437
GUEST	d8:84:66:0a:e5:39	-76	2412
wireless	06:d0:0b:d0:76:28	-73	2412
GUEST	d8:84:66:11:38:58	-79	2462
KU	d8:84:66:11:38:59	-74	2462
KU	d8:84:66:0a:c9:58	-74	2462
KU	d8:84:66:13:65:09	-84	2462
KU	d8:84:66:11:31:b9	-79	2462
GUEST	d8:84:66:11:31:b8	-80	2462
000000
KU	d8:84:66:11:39:49	-54	2462
KU	d8:84:66:10:3d:d9	-34	2462
KU	d8:84:66:11:56:d9	-49	2437
KU	d8:84:66:0a:e5:38	-57	2412
GUEST	d8:84:66:10:3d:d8	-35	2462
GUEST	d8:84:66:0a:c9:59	-73	2462
GUEST	d8:84:66:11:39:48	-55	2462
GUEST	d8:84:66:11:56:d8	-49	2437
GUEST	d8:84:66:0a:e5:39	-57	2412
wireless	06:d0:0b:d0:76:28	-52	2412
GUEST	d8:84:66:11:38:58	-79	2462
KU	d8:84:66:11:38:59	-74	2462
KU	d8:84:66:0a:c9:58	-74	2462
KU	d8:84:66:13:65:09	-84	2462
KU	d8:84:66:11:31:b9	-74	2462
GUEST	d8:84:66:11:31:b8	-73	2462
KU	d8:84:66:11:42:d9	-73	2437
midasnetwork	f0:99:bf:0e:68:b8	-83	2462
000000
KU	d8:84:66:11:39:49	-49	2462
KU	d8:84:66:10:3d:d9	-38	2462
KU	d8:84:66:11:56:d9	-47	2437
KU	d8:84:66:0a:e5:38	-48	2412
GUEST	d8:84:66:10:3d:d8	-38	2462
GUEST	d8:84:66:0a:c9:59	-73	2462
GUEST	d8:84:66:11:39:48	-50	2462
GUEST	d8:84:66:11:56:d8	-48	2437
GUEST	d8:84:66:0a:e5:39	-50	2412
wireless	06:d0:0b:d0:76:28	-70	2412
KU	d8:84:66:11:31:b9	-74	2462
GUEST	d8:84:66:11:31:b8	-75	2462
KU	d8:84:66:11:42:d9	-73	2437
midasnetwork	f0:99:bf:0e:68:b8	-79	2462
KU	d8:84:66:11:4a:19	-75	2462
KU	d8:84:66:10:48:09	-80	2437
KU	d8:84:66:10:3c:d9	-81	2437
GUEST	d8:84:66:11:4a:18	-74	2462
GUEST	d8:84:66:10:3c:d8	-80	2437
000000
KU	d8:84:66:11:39:49	-53	2462
KU	d8:84:66:10:3d:d9	-45	2462
KU	d8:84:66:11:56:d9	-45	2437
KU	d8:84:66:0a:e5:38	-51	2412
GUEST	d8:84:66:10:3d:d8	-42	2462
GUEST	d8:84:66:0a:c9:59	-73	2462
GUEST	d8:84:66:11:39:48	-53	2462
GUEST	d8:84:66:11:56:d8	-45	2437
GUEST	d8:84:66:0a:e5:39	-51	2412
wireless	06:d0:0b:d0:76:28	-65	2412
KU	d8:84:66:11:31:b9	-79	2462
GUEST	d8:84:66:11:31:b8	-79	2462
KU	d8:84:66:11:42:d9	-77	2437
midasnetwork	f0:99:bf:0e:68:b8	-81	2462
KU	d8:84:66:11:4a:19	-71	2462
KU	d8:84:66:10:48:09	-80	2437
KU	d8:84:66:10:3c:d9	-81	2437
GUEST	d8:84:66:11:4a:18	-72	2462
GUEST	d8:84:66:10:3c:d8	-80	2437
GUEST	d8:84:66:11:42:d8	-75	2437
000000
KU	d8:84:66:11:39:49	-48	2462
KU	d8:84:66:10:3d:d9	-51	2462
KU	d8:84:66:11:56:d9	-45	2437
KU	d8:84:66:0a:e5:38	-47	2412
GUEST	d8:84:66:10:3d:d8	-50	2462
GUEST	d8:84:66:11:39:48	-48	2462
GUEST	d8:84:66:11:56:d8	-43	2437
GUEST	d8:84:66:0a:e5:39	-47	2412
wireless	06:d0:0b:d0:76:28	-64	2412
KU	d8:84:66:11:31:b9	-75	2462
GUEST	d8:84:66:11:31:b8	-76	2462
KU	d8:84:66:11:42:d9	-77	2437
midasnetwork	f0:99:bf:0e:68:b8	-75	2462
KU	d8:84:66:11:4a:19	-75	2462
KU	d8:84:66:10:48:09	-80	2437
KU	d8:84:66:10:3c:d9	-81	2437
GUEST	d8:84:66:11:4a:18	-75	2462
GUEST	d8:84:66:10:3c:d8	-80	2437
GUEST	d8:84:66:11:42:d8	-75	2437
000000
KU	d8:84:66:11:39:49	-49	2462
KU	d8:84:66:10:3d:d9	-49	2462
KU	d8:84:66:11:56:d9	-41	2437
KU	d8:84:66:0a:e5:38	-42	2412
GUEST	d8:84:66:10:3d:d8	-48	2462
GUEST	d8:84:66:11:39:48	-50	2462
GUEST	d8:84:66:11:56:d8	-41	2437
GUEST	d8:84:66:0a:e5:39	-42	2412
wireless	06:d0:0b:d0:76:28	-80	2412
KU	d8:84:66:11:31:b9	-79	2462
GUEST	d8:84:66:11:31:b8	-78	2462
KU	d8:84:66:11:42:d9	-77	2437
midasnetwork	f0:99:bf:0e:68:b8	-83	2462
KU	d8:84:66:11:4a:19	-74	2462
KU	d8:84:66:10:3c:d9	-76	2437
GUEST	d8:84:66:11:4a:18	-74	2462
GUEST	d8:84:66:10:3c:d8	-77	2437
GUEST	d8:84:66:11:42:d8	-75	2437
000000
KU	d8:84:66:11:39:49	-51	2462
KU	d8:84:66:10:3d:d9	-49	2462
KU	d8:84:66:11:56:d9	-38	2437
KU	d8:84:66:0a:e5:38	-44	2412
GUEST	d8:84:66:10:3d:d8	-53	2462
GUEST	d8:84:66:11:39:48	-50	2462
GUEST	d8:84:66:11:56:d8	-38	2437
GUEST	d8:84:66:0a:e5:39	-45	2412
wireless	06:d0:0b:d0:76:28	-80	2412
KU	d8:84:66:11:31:b9	-75	2462
GUEST	d8:84:66:11:31:b8	-75	2462
KU	d8:84:66:11:42:d9	-80	2437
midasnetwork	f0:99:bf:0e:68:b8	-76	2462
KU	d8:84:66:11:4a:19	-71	2462
KU	d8:84:66:10:3c:d9	-76	2437
GUEST	d8:84:66:11:4a:18	-71	2462
GUEST	d8:84:66:10:3c:d8	-77	2437
GUEST	d8:84:66:11:42:d8	-79	2437
KU	d8:84:66:10:a3:09	-79	2462
GUEST	d8:84:66:10:a3:08	-79	2462
000000
KU	d8:84:66:11:39:49	-47	2462
KU	d8:84:66:10:3d:d9	-52	2462
KU	d8:84:66:11:56:d9	-26	2437
KU	d8:84:66:0a:e5:38	-44	2412
GUEST	d8:84:66:10:3d:d8	-50	2462
GUEST	d8:84:66:11:39:48	-49	2462
GUEST	d8:84:66:11:56:d8	-27	2437
GUEST	d8:84:66:0a:e5:39	-43	2412
wireless	06:d0:0b:d0:76:28	-72	2412
KU	d8:84:66:11:31:b9	-74	2462
GUEST	d8:84:66:11:31:b8	-74	2462
KU	d8:84:66:11:42:d9	-78	2437
midasnetwork	f0:99:bf:0e:68:b8	-68	2462
KU	d8:84:66:11:4a:19	-72	2462
KU	d8:84:66:10:3c:d9	-76	2437
GUEST	d8:84:66:11:4a:18	-72	2462
